Application_ID,Office_ID,Location,Certificate_Type,No_of_Staff,Average_Processing_Time_Mins,Applications_Received_This_Month,Applications_Processed_This_Month,Pending_Applications,Office_Working_Hours_Per_Week
APP_2901,OFC_544,Patiala,Birth Certificate,26,6.64997320207922,8085,8031,54,54
APP_2902,OFC_903,Gwalior,Income Certificate,38,24.775896127779514,1097,1059,38,40
APP_2903,OFC_518,Nizamabad,Domicile Certificate,27,16.523672924953768,4064,3988,76,50
APP_2904,OFC_2,Pune,Income Certificate,21,32.28773064792226,1125,1045,80,41
APP_2905,OFC_990,Tawang,Income Certificate,49,13.869099113874173,3677,3643,34,58
APP_2906,OFC_605,Kullu,Birth Certificate,7,8.112496618119113,1830,1754,76,43
APP_2907,OFC_409,Mayabunder,Domicile Certificate,24,38.73121243161477,609,511,98,34
APP_2908,OFC_80,Lucknow,Income Certificate,46,18.013513842503503,4312,4244,68,45
APP_2909,OFC_743,Tezpur,Death Certificate,9,18.60838299560253,347,319,28,44
APP_2910,OFC_688,Junagadh,Marriage Certificate,6,13.63723713074506,513,449,64,30
APP_2911,OFC_529,Sagar,Marriage Certificate,20,54.51559874942706,372,370,2,32
APP_2912,OFC_559,Nagpur,Marriage Certificate,15,11.3375572024018,837,768,69,35
APP_2913,OFC_203,Howrah,Birth Certificate,6,6.180047675787381,1682,1606,76,55
APP_2914,OFC_425,Srinagar,Income Certificate,29,28.627033299768392,1183,1086,97,40
APP_2915,OFC_330,Malda,Domicile Certificate,33,59.64057307046806,1650,1587,63,50
APP_2916,OFC_919,Bhagalpur,Birth Certificate,11,11.074560836950107,971,884,87,30
APP_2917,OFC_861,Gulbarga,Income Certificate,43,54.50775311386008,1210,1168,42,46
APP_2918,OFC_729,Begusarai,Death Certificate,15,20.49518760926609,977,971,6,36
APP_2919,OFC_278,Dibrugarh,Death Certificate,26,13.030570191087085,3811,3760,51,43
APP_2920,OFC_349,Mokokchung,Death Certificate,42,6.024556102774462,16269,16243,26,49
APP_2921,OFC_725,West Delhi,Birth Certificate,47,56.1662767399536,1934,1863,71,43
APP_2922,OFC_849,Kota,Death Certificate,17,15.84398214968554,1206,1121,85,38
APP_2923,OFC_705,Vadodara,Income Certificate,42,19.94167436756581,558,470,88,37
APP_2924,OFC_310,Rajkot,Caste Certificate,36,16.41330438876266,3452,3362,90,47
APP_2925,OFC_765,Kailashahar,Domicile Certificate,34,40.993090954684746,2385,2374,11,58
APP_2926,OFC_342,Agartala,Death Certificate,27,40.67736605079453,203,162,41,46
APP_2927,OFC_468,Ludhiana,Marriage Certificate,13,46.46529223871607,147,126,21,31
APP_2928,OFC_130,Giridih,Income Certificate,9,49.56317045945973,370,321,49,41
APP_2929,OFC_97,Sikar,Income Certificate,48,33.71821650940325,1876,1807,69,53
APP_2930,OFC_944,Kanpur,Income Certificate,44,30.033978693217804,1219,1194,25,57
APP_2931,OFC_230,Kohima,Birth Certificate,28,49.04849416854513,846,831,15,41
APP_2932,OFC_65,Ahmedabad,Marriage Certificate,31,19.50422921340811,1531,1475,56,34
APP_2933,OFC_75,Mangan,Death Certificate,14,34.31943041933388,460,459,1,38
APP_2934,OFC_455,Dehradun,Death Certificate,42,17.444461644933718,823,742,81,33
APP_2935,OFC_499,Churachandpur,Death Certificate,31,10.42590929489936,4218,4124,94,59
APP_2936,OFC_565,Gaya,Domicile Certificate,23,46.82922507333907,670,613,57,37
APP_2937,OFC_684,Dhanbad,Death Certificate,47,35.30378357267783,2407,2340,67,40
APP_2938,OFC_930,Lunglei,Death Certificate,13,52.26488776300918,655,597,58,48
APP_2939,OFC_955,Darjeeling,Death Certificate,7,34.416957215000544,455,366,89,35
APP_2940,OFC_26,Manali,Domicile Certificate,15,51.622905690055504,222,213,9,31
APP_2941,OFC_202,Arrah,Domicile Certificate,41,37.97682630137764,1873,1775,98,35
APP_2942,OFC_468,Ramgarh,Income Certificate,41,59.83627072108597,208,112,96,34
APP_2943,OFC_322,Ratlam,Marriage Certificate,16,10.823485270961251,1051,1047,4,30
APP_2944,OFC_329,Hyderabad,Income Certificate,21,45.063171391857765,733,707,26,48
APP_2945,OFC_174,Tumkur,Birth Certificate,15,49.15209081449672,613,541,72,56
APP_2946,OFC_923,Ghaziabad,Income Certificate,8,57.20823507279268,330,319,11,46
APP_2947,OFC_773,Amini,Death Certificate,11,54.4690604317094,219,203,16,47
APP_2948,OFC_59,Alwar,Marriage Certificate,6,39.71142649867373,197,188,9,38
APP_2949,OFC_731,Bardhaman,Death Certificate,5,25.194434686537704,262,252,10,49
APP_2950,OFC_637,New Delhi,Birth Certificate,24,40.34895294148709,782,762,20,55
APP_2951,OFC_934,Tirunelveli,Birth Certificate,23,28.64214759596208,1508,1508,0,54
APP_2952,OFC_516,Bilaspur,Death Certificate,6,13.738546873788676,710,641,69,43
APP_2953,OFC_470,Haridwar,Marriage Certificate,31,58.61931788156032,784,733,51,52
APP_2954,OFC_626,Central Delhi,Birth Certificate,14,59.623637102404444,367,299,68,42
APP_2955,OFC_870,Baramulla,Domicile Certificate,47,16.813452130658987,2986,2964,22,34
APP_2956,OFC_372,Margao,Domicile Certificate,35,15.931386244271804,1773,1695,78,57
APP_2957,OFC_371,Aizawl,Domicile Certificate,32,15.905461093287306,4317,4231,86,57
APP_2958,OFC_781,Gangtok,Birth Certificate,29,16.941327794939713,3817,3791,26,45
APP_2959,OFC_371,Mapusa,Domicile Certificate,47,59.27336959409694,951,900,51,37
APP_2960,OFC_722,Mohali,Income Certificate,13,42.639503068657184,253,231,22,30
APP_2961,OFC_312,Bathinda,Marriage Certificate,20,21.974539441814247,576,505,71,47
APP_2962,OFC_76,Jalandhar,Income Certificate,22,38.357547465557246,641,580,61,33
APP_2963,OFC_971,Kashipur,Income Certificate,46,10.710489730611563,4135,4072,63,45
APP_2964,OFC_610,Vellore,Birth Certificate,48,37.34902605441137,1142,1101,41,31
APP_2965,OFC_675,Siliguri,Caste Certificate,13,45.67087912506012,570,487,83,45
APP_2966,OFC_657,Ajmer,Caste Certificate,30,18.25127131234068,759,731,28,32
APP_2967,OFC_815,Minicoy,Death Certificate,34,25.69320266150512,3566,3492,74,47
APP_2968,OFC_927,Dharamshala,Birth Certificate,46,14.060887871916584,2307,2293,14,32
APP_2969,OFC_308,Varanasi,Marriage Certificate,49,42.91593675850752,2098,2009,89,47
APP_2970,OFC_230,Bhilwara,Marriage Certificate,8,58.73275637465944,202,126,76,32
APP_2971,OFC_584,Tuensang,Domicile Certificate,28,44.96721983211664,494,443,51,55
APP_2972,OFC_140,Havelock,Birth Certificate,16,10.355198020805595,1575,1491,84,58
APP_2973,OFC_240,Diglipur,Marriage Certificate,25,49.08482496031044,108,102,6,37
APP_2974,OFC_133,Anantnag,Income Certificate,30,24.40638047853796,2036,2014,22,40
APP_2975,OFC_717,Kolhapur,Death Certificate,46,43.406629564497614,1403,1398,5,58
APP_2976,OFC_924,Nanded,Birth Certificate,40,13.738345780747224,6710,6660,50,41
APP_2977,OFC_470,Jaipur,Caste Certificate,28,23.208372962719228,415,351,64,42
APP_2978,OFC_298,Purnia,Marriage Certificate,39,24.20927476835397,2688,2665,23,37
APP_2979,OFC_384,Bhopal,Marriage Certificate,10,40.63379870453106,510,438,72,51
APP_2980,OFC_378,Bhavnagar,Domicile Certificate,24,23.18686477825468,1906,1903,3,33
APP_2981,OFC_220,Mahbubnagar,Domicile Certificate,49,26.57570017152146,1543,1519,24,57
APP_2982,OFC_849,Darbhanga,Domicile Certificate,31,12.957023915638338,502,457,45,51
APP_2983,OFC_207,Thane,Birth Certificate,43,27.15397887701378,3238,3163,75,44
APP_2984,OFC_890,Kolkata,Marriage Certificate,5,42.86021914088245,108,16,92,30
APP_2985,OFC_612,Leh,Birth Certificate,48,7.846431999982349,4303,4218,85,51
APP_2986,OFC_556,Durgapur,Marriage Certificate,6,10.055739575629383,596,592,4,45
APP_2987,OFC_131,Chennai,Income Certificate,46,17.117702749141625,5974,5946,28,39
APP_2988,OFC_762,Amritsar,Income Certificate,31,40.8709154205631,1040,974,66,58
APP_2989,OFC_461,Tiruchirapalli,Marriage Certificate,19,39.24693712707595,425,358,67,59
APP_2990,OFC_319,Shimla,Marriage Certificate,49,49.98858891426446,1553,1552,1,47
APP_2991,OFC_249,Jamnagar,Marriage Certificate,21,54.689978235577485,405,353,52,53
APP_2992,OFC_187,Amravati,Birth Certificate,8,41.060806662218354,147,92,55,32
APP_2993,OFC_470,Mumbai,Death Certificate,36,59.01286802684308,1122,1048,74,44
APP_2994,OFC_967,Nongpoh,Domicile Certificate,43,34.217818354427735,2826,2753,73,47
APP_2995,OFC_85,Hazaribagh,Birth Certificate,9,12.382833182721823,418,358,60,52
APP_2996,OFC_252,Thoothukudi,Birth Certificate,28,45.9878619181344,1441,1441,0,45
APP_2997,OFC_201,North Delhi,Income Certificate,43,44.82997803583956,1416,1328,88,33
APP_2998,OFC_152,Shimoga,Birth Certificate,20,32.70764886114889,1310,1257,53,45
APP_2999,OFC_783,Khammam,Income Certificate,47,59.2171338809504,903,876,27,37
APP_3000,OFC_802,Naharlagun,Domicile Certificate,18,22.90254965708784,468,462,6,41
APP_3001,OFC_799,Bikaner,Domicile Certificate,27,36.22970817178458,1768,1750,18,41
APP_3002,OFC_628,Ranchi,Domicile Certificate,38,6.833163993302119,15110,15104,6,55
APP_3003,OFC_340,South Delhi,Domicile Certificate,29,17.083597914553664,1365,1357,8,38
APP_3004,OFC_946,Medinipur,Income Certificate,20,11.800022203590764,2208,2194,14,41
APP_3005,OFC_973,Port Blair,Birth Certificate,36,24.42639860812549,2114,2021,93,44
APP_3006,OFC_681,Geyzing,Death Certificate,26,24.26109147044944,444,427,17,52
APP_3007,OFC_470,Tura,Death Certificate,32,26.677196682494458,2098,2077,21,36
APP_3008,OFC_573,Mandi,Income Certificate,20,58.12693122733883,386,295,91,38
APP_3009,OFC_360,Pathankot,Marriage Certificate,23,36.08172563873417,697,651,46,32
APP_3010,OFC_355,Hubli,Birth Certificate,40,17.502777379921437,4138,4081,57,42
APP_3011,OFC_337,Dharmanagar,Domicile Certificate,22,35.65764117057921,250,205,45,41
APP_3012,OFC_319,Erode,Death Certificate,17,17.191007121541425,814,750,64,41
APP_3013,OFC_729,Nainital,Birth Certificate,31,54.78737079414672,1613,1528,85,56
APP_3014,OFC_653,Anand,Income Certificate,27,46.04984995449082,1429,1419,10,49
APP_3015,OFC_21,Agatti,Income Certificate,16,36.76859975155626,356,328,28,49
APP_3016,OFC_332,Udaipur,Income Certificate,17,25.283276194216388,908,851,57,46
APP_3017,OFC_249,Meerut,Death Certificate,19,44.48931586716153,606,560,46,51
APP_3018,OFC_654,Deoghar,Death Certificate,7,23.438634551217383,582,582,0,54
APP_3019,OFC_812,Surat,Death Certificate,47,58.7336604341176,954,876,78,34
APP_3020,OFC_262,Kathua,Death Certificate,6,59.16410163360598,210,180,30,36
APP_3021,OFC_644,Gorakhpur,Domicile Certificate,17,26.9093767641791,630,580,50,41
APP_3022,OFC_507,Gandhinagar,Marriage Certificate,49,27.875706591618645,3938,3841,97,59
APP_3023,OFC_767,Belgaum,Income Certificate,45,52.73578154566837,1633,1543,90,56
APP_3024,OFC_663,Jammu,Domicile Certificate,21,23.213653525340032,857,842,15,58
APP_3025,OFC_281,Davanagere,Death Certificate,6,29.64381716749405,193,177,16,43
APP_3026,OFC_972,Asansol,Caste Certificate,49,56.3390124793124,527,510,17,40
APP_3027,OFC_193,Mangalore,Death Certificate,24,28.29222713553275,1714,1618,96,45
APP_3028,OFC_773,Jamshedpur,Marriage Certificate,49,40.20016931265649,1117,1087,30,38
APP_3029,OFC_56,Udhampur,Death Certificate,9,25.445451132620395,577,505,72,57
APP_3030,OFC_125,Roorkee,Marriage Certificate,19,35.862318099740776,467,446,21,35
APP_3031,OFC_214,Adilabad,Death Certificate,12,38.16148371665459,94,73,21,47
APP_3032,OFC_491,Guwahati,Marriage Certificate,32,27.670694697920187,1746,1707,39,39
APP_3033,OFC_518,Pasighat,Marriage Certificate,8,41.696388026185225,253,166,87,52
APP_3034,OFC_867,Aurangabad,Domicile Certificate,21,15.331270869399972,2724,2682,42,35
APP_3035,OFC_293,Panaji,Caste Certificate,5,36.78937362495243,284,273,11,53
APP_3036,OFC_794,Satna,Caste Certificate,48,32.23910056205162,1688,1600,88,41
APP_3037,OFC_908,Madurai,Caste Certificate,12,34.78272453655085,566,514,52,36
APP_3038,OFC_162,Vasco da Gama,Birth Certificate,18,28.46250198522641,689,600,89,45
APP_3039,OFC_972,Dimapur,Death Certificate,26,15.014451328764018,1330,1278,52,48
APP_3040,OFC_908,Delhi,Death Certificate,27,24.225696188106564,637,551,86,38
APP_3041,OFC_734,Rudrapur,Caste Certificate,36,24.57765991513737,2405,2316,89,40
APP_3042,OFC_756,Indore,Caste Certificate,9,23.369968097250812,969,927,42,57
APP_3043,OFC_922,Allahabad,Caste Certificate,45,56.25747265944336,814,748,66,46
APP_3044,OFC_416,Haldwani,Death Certificate,25,42.91206126158237,1411,1402,9,54
APP_3045,OFC_403,Patna,Caste Certificate,47,15.578280330171228,5139,5104,35,37
APP_3046,OFC_962,Champhai,Birth Certificate,19,44.11135793546704,847,822,25,50
APP_3047,OFC_983,Jorhat,Marriage Certificate,45,57.49798439994009,699,612,87,52
APP_3048,OFC_207,Itanagar,Domicile Certificate,44,16.219598907617517,1945,1935,10,32
APP_3049,OFC_938,Shillong,Marriage Certificate,19,25.96772214261174,1290,1231,59,46
APP_3050,OFC_171,Solan,Caste Certificate,16,30.951808038464616,901,901,0,45
APP_3051,OFC_346,Jowai,Marriage Certificate,5,53.22083807812543,292,214,78,54
APP_3052,OFC_620,Namchi,Marriage Certificate,31,11.601322847510072,6413,6337,76,56
APP_3053,OFC_542,Bishnupur,Birth Certificate,34,30.560908136470577,2340,2261,79,53
APP_3054,OFC_396,Rewa,Caste Certificate,26,34.10334344224633,1555,1546,9,53
APP_3055,OFC_130,Agra,Caste Certificate,21,20.86645732285503,1909,1850,59,50
APP_3056,OFC_85,Bangalore,Domicile Certificate,46,42.16739686956733,605,603,2,32
APP_3057,OFC_842,Solapur,Birth Certificate,13,11.191280503457786,940,867,73,35
APP_3058,OFC_409,Silchar,Marriage Certificate,21,33.46479929391501,356,313,43,43
APP_3059,OFC_8,Nashik,Domicile Certificate,9,42.47460964248239,192,127,65,51
APP_3060,OFC_543,Mysore,Death Certificate,45,31.43679699352433,2407,2407,0,38
APP_3061,OFC_724,Coimbatore,Marriage Certificate,17,6.62898220197758,2714,2683,31,52
APP_3062,OFC_548,Katihar,Domicile Certificate,33,36.242172639521584,800,711,89,43
APP_3063,OFC_865,Bareilly,Domicile Certificate,39,5.704403294673485,11006,10936,70,43
APP_3064,OFC_321,Jodhpur,Income Certificate,24,52.28487983036531,745,669,76,35
APP_3065,OFC_92,Bokaro,Death Certificate,14,34.06762580853097,1398,1396,2,58
APP_3066,OFC_289,Jabalpur,Income Certificate,5,32.93324687205924,248,159,89,53
APP_3067,OFC_167,East Delhi,Income Certificate,11,34.81471252429482,967,872,95,55
APP_3068,OFC_149,Karimnagar,Caste Certificate,36,29.133308825442967,2033,1958,75,49
APP_3069,OFC_36,Serchhip,Income Certificate,34,23.40524644549601,519,515,4,31
APP_3070,OFC_171,Rangareddy,Marriage Certificate,14,19.8806738694022,493,464,29,35
APP_3071,OFC_496,Salem,Death Certificate,35,50.82687270598284,1426,1355,71,36
APP_3072,OFC_80,Kavaratti,Caste Certificate,7,34.10096355038722,300,226,74,50
APP_3073,OFC_264,Dispur,Death Certificate,16,54.48834007661082,269,206,63,31
APP_3074,OFC_567,Thoubal,Marriage Certificate,41,23.44598845248005,2437,2344,93,47
APP_3075,OFC_936,Chandigarh,Caste Certificate,44,28.5169405335176,3218,3196,22,50
APP_3076,OFC_820,Nagaon,Income Certificate,15,33.33033129316274,1001,919,82,43
APP_3077,OFC_198,Udaipur (Tripura),Caste Certificate,38,19.346212457637883,1103,1092,11,52
APP_3078,OFC_593,Warangal,Income Certificate,36,53.07959029740349,558,463,95,55
APP_3079,OFC_935,Muzaffarpur,Death Certificate,6,8.927341619203998,805,718,87,44
APP_3080,OFC_919,Ujjain,Death Certificate,17,6.416429697126021,6693,6646,47,47
APP_3081,OFC_912,Imphal,Income Certificate,18,53.647552979583736,367,294,73,40
APP_3082,OFC_248,Patiala,Birth Certificate,38,13.29045159144308,3002,2953,49,57
APP_3083,OFC_45,Gwalior,Caste Certificate,39,32.20208139251184,424,327,97,40
APP_3084,OFC_366,Nizamabad,Birth Certificate,18,52.27234880310139,952,869,83,56
APP_3085,OFC_24,Pune,Marriage Certificate,15,31.64678621038215,424,374,50,56
APP_3086,OFC_62,Tawang,Caste Certificate,32,11.296555039859474,1537,1446,91,37
APP_3087,OFC_478,Kullu,Marriage Certificate,13,19.627615522289773,875,813,62,44
APP_3088,OFC_952,Mayabunder,Income Certificate,21,9.309540430119904,2169,2117,52,46
APP_3089,OFC_561,Lucknow,Birth Certificate,10,58.19963364997096,179,135,44,42
APP_3090,OFC_591,Tezpur,Birth Certificate,46,20.806960032570192,1287,1249,38,38
APP_3091,OFC_34,Junagadh,Death Certificate,31,27.39020205151232,1306,1246,60,33
APP_3092,OFC_284,Sagar,Marriage Certificate,37,57.62778179163388,1010,951,59,36
APP_3093,OFC_674,Nagpur,Caste Certificate,29,36.291845808645135,1084,1001,83,36
APP_3094,OFC_18,Howrah,Income Certificate,41,47.80808920493334,996,982,14,49
APP_3095,OFC_376,Srinagar,Marriage Certificate,29,13.787315761452476,2383,2320,63,48
APP_3096,OFC_736,Malda,Birth Certificate,7,24.56232102170404,159,154,5,39
APP_3097,OFC_314,Bhagalpur,Marriage Certificate,12,33.63795481492281,779,724,55,47
APP_3098,OFC_329,Gulbarga,Caste Certificate,32,25.81470057157598,2081,2034,47,37
APP_3099,OFC_613,Begusarai,Marriage Certificate,8,20.437054064318417,320,316,4,53
APP_3100,OFC_660,Dibrugarh,Death Certificate,6,22.884028442090543,493,446,47,39
APP_3101,OFC_209,Mokokchung,Domicile Certificate,42,57.03753047477832,951,862,89,41
APP_3102,OFC_966,West Delhi,Caste Certificate,46,25.82583091888014,1317,1245,72,44
APP_3103,OFC_858,Kota,Birth Certificate,44,58.22746890614166,1411,1329,82,37
APP_3104,OFC_222,Vadodara,Income Certificate,29,32.88938894899924,1433,1355,78,54
APP_3105,OFC_54,Rajkot,Death Certificate,34,22.18027591719144,3110,3025,85,44
APP_3106,OFC_511,Kailashahar,Birth Certificate,47,37.04728310942551,3213,3157,56,54
APP_3107,OFC_438,Agartala,Marriage Certificate,13,30.474603001233348,629,573,56,53
APP_3108,OFC_777,Ludhiana,Birth Certificate,49,41.28023359267385,735,701,34,34
APP_3109,OFC_893,Giridih,Death Certificate,5,53.05544166243915,180,157,23,39
APP_3110,OFC_297,Sikar,Caste Certificate,20,42.08846920567258,819,724,95,39
APP_3111,OFC_8,Kanpur,Domicile Certificate,18,38.88628297067881,954,911,43,51
APP_3112,OFC_437,Kohima,Caste Certificate,32,55.669915044061696,353,341,12,34
APP_3113,OFC_293,Ahmedabad,Income Certificate,6,6.904395744812573,1373,1294,79,43
APP_3114,OFC_551,Mangan,Domicile Certificate,20,33.4447559791184,1053,1033,20,50
APP_3115,OFC_572,Dehradun,Marriage Certificate,16,36.01810022610924,103,51,52,44
APP_3116,OFC_453,Churachandpur,Death Certificate,13,39.13314726766952,669,630,39,41
APP_3117,OFC_942,Gaya,Marriage Certificate,47,21.04599415405694,2517,2443,74,51
APP_3118,OFC_180,Dhanbad,Death Certificate,7,54.69250188665102,128,79,49,32
APP_3119,OFC_299,Lunglei,Death Certificate,48,57.633836009652754,805,788,17,30
APP_3120,OFC_93,Darjeeling,Death Certificate,27,5.987440904958148,3446,3426,20,44
APP_3121,OFC_265,Manali,Marriage Certificate,24,41.63114556598789,1235,1182,53,43
APP_3122,OFC_951,Arrah,Marriage Certificate,48,32.92646915479319,1188,1151,37,33
APP_3123,OFC_925,Ramgarh,Domicile Certificate,44,45.535641250255885,1035,1018,17,38
APP_3124,OFC_34,Ratlam,Birth Certificate,8,26.23262716065208,467,368,99,43
APP_3125,OFC_166,Hyderabad,Caste Certificate,13,19.075055303205808,1042,980,62,51
APP_3126,OFC_670,Tumkur,Caste Certificate,44,5.4617520646277935,6491,6433,58,33
APP_3127,OFC_418,Ghaziabad,Marriage Certificate,37,31.753470665469592,3286,3189,97,52
APP_3128,OFC_390,Amini,Marriage Certificate,39,31.19388249102749,3507,3468,39,59
APP_3129,OFC_515,Alwar,Death Certificate,19,27.987808198693237,1015,960,55,40
APP_3130,OFC_743,Bardhaman,Birth Certificate,29,40.664304114088566,247,161,86,34
APP_3131,OFC_680,New Delhi,Marriage Certificate,23,54.0199511360952,483,437,46,39
APP_3132,OFC_725,Tirunelveli,Death Certificate,44,57.34760633248651,2530,2467,63,58
APP_3133,OFC_389,Bilaspur,Marriage Certificate,14,26.955037278300644,664,595,69,43
APP_3134,OFC_945,Haridwar,Death Certificate,46,44.93618295669396,1230,1201,29,36
APP_3135,OFC_390,Central Delhi,Marriage Certificate,39,6.20249539252583,6118,6026,92,40
APP_3136,OFC_584,Baramulla,Caste Certificate,12,39.61588182892976,209,180,29,39
APP_3137,OFC_530,Margao,Income Certificate,11,56.1675899231124,375,305,70,44
APP_3138,OFC_6,Aizawl,Caste Certificate,44,59.78539518998016,437,369,68,33
APP_3139,OFC_748,Gangtok,Domicile Certificate,11,46.13033161517315,174,98,76,52
APP_3140,OFC_677,Mapusa,Domicile Certificate,49,50.40604691399599,433,433,0,32
APP_3141,OFC_512,Mohali,Marriage Certificate,22,25.589353992690175,1360,1272,88,36
APP_3142,OFC_775,Bathinda,Birth Certificate,36,28.615065121404736,1377,1279,98,32
APP_3143,OFC_477,Jalandhar,Marriage Certificate,15,6.254676053108672,3647,3590,57,47
APP_3144,OFC_842,Kashipur,Domicile Certificate,13,33.1692336292181,742,666,76,40
APP_3145,OFC_955,Vellore,Income Certificate,5,59.049324563691904,198,112,86,40
APP_3146,OFC_798,Siliguri,Caste Certificate,10,35.857129887269,563,529,34,44
APP_3147,OFC_436,Ajmer,Birth Certificate,6,36.44153539830485,102,50,52,38
APP_3148,OFC_943,Minicoy,Birth Certificate,33,46.77647056863015,826,808,18,34
APP_3149,OFC_74,Dharamshala,Marriage Certificate,48,19.62150435953637,5338,5288,50,56
APP_3150,OFC_314,Varanasi,Income Certificate,25,31.197774915121716,585,527,58,49
APP_3151,OFC_350,Bhilwara,Marriage Certificate,39,38.10547229202018,728,712,16,34
APP_3152,OFC_221,Tuensang,Domicile Certificate,21,39.37886602574872,1430,1383,47,53
APP_3153,OFC_760,Havelock,Domicile Certificate,49,41.73272673080946,985,928,57,33
APP_3154,OFC_383,Diglipur,Income Certificate,36,57.29212428920261,570,519,51,34
APP_3155,OFC_377,Anantnag,Death Certificate,36,11.727241624605986,3393,3340,53,35
APP_3156,OFC_718,Kolhapur,Birth Certificate,22,30.57085559137163,902,804,98,39
APP_3157,OFC_453,Nanded,Caste Certificate,18,21.677555434286035,947,898,49,48
APP_3158,OFC_918,Jaipur,Domicile Certificate,35,35.942828743492754,2231,2161,70,59
APP_3159,OFC_196,Purnia,Domicile Certificate,38,24.953231264284824,3013,2954,59,41
APP_3160,OFC_62,Bhopal,Income Certificate,18,29.030434740429204,696,680,16,45
APP_3161,OFC_292,Bhavnagar,Domicile Certificate,11,39.63620394745848,634,594,40,49
APP_3162,OFC_392,Mahbubnagar,Death Certificate,24,27.18798870982621,893,890,3,50
APP_3163,OFC_821,Darbhanga,Income Certificate,9,34.891550003060814,596,576,20,55
APP_3164,OFC_678,Thane,Income Certificate,24,6.083165719835127,4648,4620,28,36
APP_3165,OFC_707,Kolkata,Domicile Certificate,7,51.48526836853804,337,332,5,56
APP_3166,OFC_531,Leh,Caste Certificate,20,59.544219051055904,672,645,27,40
APP_3167,OFC_114,Durgapur,Birth Certificate,44,7.802615952319344,5971,5956,15,39
APP_3168,OFC_480,Chennai,Death Certificate,35,54.721965685630586,652,645,7,42
APP_3169,OFC_726,Amritsar,Death Certificate,27,42.4163489790677,802,735,67,34
APP_3170,OFC_814,Tiruchirapalli,Marriage Certificate,13,14.192609897804092,1402,1388,14,40
APP_3171,OFC_225,Shimla,Birth Certificate,15,50.64996664771535,445,402,43,53
APP_3172,OFC_995,Jamnagar,Death Certificate,37,12.714133426289628,6959,6860,99,51
APP_3173,OFC_231,Amravati,Marriage Certificate,10,47.77588449709807,419,418,1,53
APP_3174,OFC_409,Mumbai,Income Certificate,34,22.96067999920208,3086,3085,1,59
APP_3175,OFC_278,Nongpoh,Death Certificate,23,48.75848725473162,543,474,69,46
APP_3176,OFC_614,Hazaribagh,Birth Certificate,17,16.34020673337261,2308,2215,93,43
APP_3177,OFC_476,Thoothukudi,Death Certificate,8,10.862483801890606,2026,2000,26,51
APP_3178,OFC_86,North Delhi,Domicile Certificate,8,54.12072264307997,272,187,85,42
APP_3179,OFC_947,Shimoga,Income Certificate,13,28.96926578792066,272,224,48,39
APP_3180,OFC_529,Khammam,Income Certificate,32,32.004014655809854,1256,1209,47,46
APP_3181,OFC_530,Naharlagun,Caste Certificate,34,35.47054199167805,1959,1898,61,37
APP_3182,OFC_103,Bikaner,Caste Certificate,23,17.584912193891064,3178,3126,52,47
APP_3183,OFC_68,Ranchi,Birth Certificate,11,12.324925448767456,1149,1071,78,34
APP_3184,OFC_878,South Delhi,Birth Certificate,19,50.22517403378878,613,593,20,47
APP_3185,OFC_661,Medinipur,Caste Certificate,45,58.591008272662265,690,679,11,46
APP_3186,OFC_819,Port Blair,Domicile Certificate,13,56.019791862286674,262,236,26,45
APP_3187,OFC_762,Geyzing,Death Certificate,41,29.170615662267224,2774,2756,18,51
APP_3188,OFC_258,Tura,Marriage Certificate,7,13.214432098997944,660,641,19,44
APP_3189,OFC_777,Mandi,Birth Certificate,47,34.99519889681602,2886,2833,53,36
APP_3190,OFC_935,Pathankot,Marriage Certificate,21,14.196820371347863,565,542,23,57
APP_3191,OFC_570,Hubli,Marriage Certificate,18,56.4600424036726,356,287,69,42
APP_3192,OFC_925,Dharmanagar,Income Certificate,49,19.3973505579738,5444,5402,42,46
APP_3193,OFC_228,Erode,Death Certificate,24,20.171756883207124,3077,3011,66,56
APP_3194,OFC_521,Nainital,Income Certificate,41,32.41188090374999,503,443,60,39
APP_3195,OFC_944,Anand,Death Certificate,27,14.226467572604491,2992,2919,73,58
APP_3196,OFC_52,Agatti,Marriage Certificate,10,40.11418469789054,494,429,65,49
APP_3197,OFC_645,Udaipur,Domicile Certificate,7,10.072016162337,1504,1435,69,55
APP_3198,OFC_55,Meerut,Caste Certificate,6,6.970852827226157,1428,1403,25,46
APP_3199,OFC_46,Deoghar,Death Certificate,46,57.85272767841785,1363,1339,24,47
APP_3200,OFC_51,Surat,Death Certificate,22,34.377514052498306,1065,985,80,36
APP_3201,OFC_731,Kathua,Marriage Certificate,32,31.47114816386189,2126,2090,36,46
APP_3202,OFC_367,Gorakhpur,Birth Certificate,28,59.41593445532615,549,492,57,33
APP_3203,OFC_260,Gandhinagar,Domicile Certificate,29,48.47575435280401,534,495,39,36
APP_3204,OFC_627,Belgaum,Income Certificate,22,13.752893723302307,3345,3304,41,40
APP_3205,OFC_593,Jammu,Death Certificate,45,56.22531634083359,636,574,62,38
APP_3206,OFC_968,Davanagere,Income Certificate,30,39.97509735316867,1936,1911,25,57
APP_3207,OFC_253,Asansol,Birth Certificate,26,42.009073176508224,974,961,13,57
APP_3208,OFC_22,Mangalore,Death Certificate,45,36.51385442184417,1204,1191,13,31
APP_3209,OFC_316,Jamshedpur,Birth Certificate,17,11.816288195966486,811,754,57,40
